job_title,gender,age,perf_eval,edu,dept,seniority,base_pay,bonus,age_bin,total_pay,base_pay_log,bonus_log,total_pay_log,mod_1_fitted,mod_2_fitted,mod_3_fitted
Financial Analyst,Male,58,4,Masters,Operations,3,104744,6425,"(53.2,65]",111169,11.559274556907589,8.76795190976342,11.618806844954676,104926.9308158311,121081.53685264262,121624.58950788592
Warehouse Associate,Female,44,3,High School,Administration,1,79334,6505,"(41.5,53.2]",85839,11.281422067311539,8.780326390946605,11.360228727656109,96468.684640002175,98488.4580096956,98340.17220785317
Driver,Male,41,2,Masters,Administration,4,95795,4898,"(29.8,41.5]",100693,11.469965770530093,8.496582237512113,11.519831562884328,104926.9308158311,104938.74643113192,104889.38877633665
Financial Analyst,Female,58,3,PhD,Engineering,1,98512,4548,"(53.2,65]",103060,11.497933647150992,8.422442854870427,11.543066621882215,96468.684640002175,111782.52070976325,110943.885242598
Data Scientist,Female,33,2,High School,Operations,4,78910,5927,"(29.8,41.5]",84837,11.27606324151508,8.687273461787838,11.34848704737449,96468.684640002175,88043.12303107104,88437.25482341083
Manager,Male,22,1,College,Management,2,103156,6277,"[18,29.8]",109433,11.543997684524639,8.744647438317532,11.603067768822418,104926.9308158311,86896.80419532585,86185.34089989925
Driver,Male,35,2,High School,Administration,5,92760,4826,"(29.8,41.5]",97586,11.437770791369468,8.481773246184977,11.488489319489355,104926.9308158311,99241.29098824579,98982.8473416722
Warehouse Associate,Female,42,1,PhD,Operations,5,125574,5688,"(41.5,53.2]",131262,11.740650505218033,8.646113971483077,11.784950604845962,96468.684640002175,96589.30619540023,96539.6417743182
Data Scientist,Male,62,4,College,Operations,3,93742,6580,"(53.2,65]",100322,11.448301606858228,8.791790024319363,11.516140291872171,104926.9308158311,124879.84048123338,125562.28379766221
Sales Associate,Male,50,2,Masters,Engineering,5,124470,5454,"(41.5,53.2]",129924,11.731820001995024,8.604104563405533,11.774704943098898,104926.9308158311,113484.92959546112,113749.20092833332
Software Engineer,Male,51,2,Masters,Engineering,3,132323,4872,"(41.5,53.2]",137195,11.793001182310057,8.491259809389733,11.829158550461166,104926.9308158311,114434.50550260881,114733.6245007774
Sales Associate,Male,22,1,High School,Sales,4,70595,5234,"[18,29.8]",75829,11.164714599443625,8.562931083090092,11.236236084215175,104926.9308158311,86896.80419532585,86185.34089989925
Software Engineer,Male,32,2,College,Operations,1,71278,4701,"(29.8,41.5]",75979,11.174343003389657,8.45553053102413,11.238212265296752,104926.9308158311,96392.56326680272,96029.57662433998
Data Scientist,Male,33,2,High School,Engineering,2,53855,4980,"(29.8,41.5]",58835,10.89405052878487,8.513185170018698,10.982492194898029,104926.9308158311,97342.13917395042,97014.00019678407
IT,Male,35,1,College,Management,4,98423,3879,"(29.8,41.5]",102302,11.497029795564844,8.263332667439967,11.535684502090744,104926.9308158311,99241.29098824579,98982.8473416722
Software Engineer,Male,47,2,Masters,Operations,4,126239,5396,"(41.5,53.2]",131635,11.745932214628809,8.593413217327646,11.78778821995975,104926.9308158311,110636.20187401805,110795.9302110011
Sales Associate,Male,53,2,Masters,Management,5,101133,4700,"(41.5,53.2]",105833,11.524191761244122,8.45531778769815,11.569617659035515,104926.9308158311,116333.65731690418,116702.47164566554
Warehouse Associate,Male,23,1,High School,Administration,4,92516,5866,"[18,29.8]",98382,11.43513688151539,8.676928249537397,11.496613139477924,104926.9308158311,87846.38010247353,87169.76447234332
Data Scientist,Male,49,3,College,Administration,3,93320,7236,"(41.5,53.2]",100556,11.443789726135366,8.886823846515187,11.518470065225578,104926.9308158311,112535.35368831342,112764.77735588924
Warehouse Associate,Female,45,1,High School,Administration,5,106963,5084,"(41.5,53.2]",112047,11.580238259250853,8.533853632309345,11.626673705108937,96468.684640002175,99438.0339168433,99240.43742462066
IT,Female,26,1,PhD,Sales,5,111770,5345,"[18,29.8]",117115,11.624198467379657,8.583916823459145,11.670911637027011,96468.684640002175,81396.09168103721,82135.39830603842
IT,Male,33,2,Masters,Engineering,5,106584,5426,"(29.8,41.5]",112010,11.576688685640049,8.598957493218878,11.626343432005784,104926.9308158311,97342.13917395042,97014.00019678407
Marketing Associate,Female,26,2,High School,Operations,3,57672,6476,"[18,29.8]",64148,10.962527066084414,8.775858314797526,11.0689481926287,96468.684640002175,81396.09168103721,82135.39830603842
Warehouse Associate,Male,50,3,Masters,Administration,1,90612,5913,"(41.5,53.2]",96525,11.414341933591427,8.68490859582083,11.477557321132437,104926.9308158311,113484.92959546112,113749.20092833332
Graphic Designer,Female,35,2,High School,Engineering,5,97768,7233,"(29.8,41.5]",105001,11.490352604117836,8.886409166849282,11.561725152903833,96468.684640002175,89942.27484536642,90237.78525694579
Financial Analyst,Male,31,2,PhD,Administration,3,82790,5826,"(29.8,41.5]",88616,11.324062560132852,8.67008593751938,11.39206770719677,104926.9308158311,95442.98735965503,95045.1530518959
Graphic Designer,Female,50,3,Masters,Administration,1,76103,5173,"(41.5,53.2]",81276,11.239842964886162,8.551208070003515,11.305606049002904,96468.684640002175,104185.91345258174,103741.7635084581
Financial Analyst,Male,38,3,Masters,Administration,1,84628,5680,"(29.8,41.5]",90308,11.346020460103208,8.644706511715198,11.410981329057863,104926.9308158311,102090.01870968885,101936.11805900442
Warehouse Associate,Female,59,2,College,Management,2,93441,5499,"(53.2,65]",98940,11.445085500059582,8.612321536507814,11.5022688847817,96468.684640002175,112732.09661691093,111844.15045936547
Marketing Associate,Male,42,2,Masters,Management,5,110636,5239,"(41.5,53.2]",115875,11.614000812395144,8.56388591940822,11.660267302868156,104926.9308158311,105888.3223382796,105873.81234878072
Data Scientist,Female,55,3,PhD,Administration,1,108366,5108,"(53.2,65]",113474,11.593269665651718,8.53856321715243,11.639329014772066,96468.684640002175,108933.79298832017,108243.08959229552
Manager,Male,38,2,Masters,Management,3,135106,5066,"(29.8,41.5]",140172,11.813814934509129,8.53030683056162,11.850625518943696,104926.9308158311,102090.01870968885,101936.11805900442
Warehouse Associate,Female,55,2,PhD,Administration,3,85453,5135,"(53.2,65]",90588,11.355721796177896,8.543835122362658,11.414077032927626,96468.684640002175,108933.79298832017,108243.08959229552
Graphic Designer,Male,54,3,High School,Management,3,100160,5562,"(53.2,65]",105722,11.514524186333926,8.62371303479391,11.568568286435614,104926.9308158311,117283.23322405186,117686.89521810962
Data Scientist,Female,48,2,College,Administration,3,79765,5329,"(41.5,53.2]",85094,11.286840090735097,8.580918882296782,11.351511806787954,96468.684640002175,102286.76163828636,101941.23307492312
Manager,Male,48,2,PhD,Engineering,4,157169,5798,"(41.5,53.2]",162967,11.965076938512754,8.6652683094816,12.001303005304594,104926.9308158311,111585.77778116573,111780.35378344517
Financial Analyst,Female,63,3,PhD,Engineering,3,129683,5754,"(53.2,65]",135437,11.772848290009957,8.657650544111494,11.816261866532168,96468.684640002175,116530.40024550169,115445.21132643541
Financial Analyst,Female,20,1,College,Management,2,76908,4756,"[18,29.8]",81664,11.250365181292228,8.467162257810672,11.310368547264407,96468.684640002175,75698.63623815108,76733.8070054335
Financial Analyst,Female,53,3,High School,Management,1,93696,5029,"(41.5,53.2]",98725,11.447810777880928,8.522976436171964,11.50009348615485,96468.684640002175,107034.64117402481,106442.55915876056
Driver,Male,40,3,High School,Sales,2,88230,5512,"(29.8,41.5]",93742,11.38770232021615,8.614682812693495,11.448301606858228,104926.9308158311,103989.17052398423,103904.96520389259
Sales Associate,Female,46,2,Masters,Management,2,83095,5284,"(41.5,53.2]",88379,11.327739810561624,8.572438665642215,11.38938966384362,96468.684640002175,100387.60982399099,100140.70264138815
IT,Female,26,2,College,Sales,3,81325,5647,"[18,29.8]",86972,11.306208751341552,8.638879709672837,11.373341506754949,96468.684640002175,81396.09168103721,82135.39830603842
Warehouse Associate,Female,62,2,PhD,Engineering,2,102106,5195,"(53.2,65]",107301,11.533766768341877,8.555451903533328,11.583393248239855,96468.684640002175,115580.824338354,114544.94610966794
Graphic Designer,Female,43,1,PhD,Engineering,1,80635,4322,"(41.5,53.2]",84957,11.297688077414616,8.371473537066832,11.349900525117864,96468.684640002175,97538.88210254791,97439.90699108569
Marketing Associate,Female,32,2,College,Sales,3,73404,5038,"(29.8,41.5]",78442,11.203733709030566,8.524764456912555,11.270114777180543,96468.684640002175,87093.54712392334,87536.98960664333
Data Scientist,Male,44,3,High School,Sales,1,83674,4854,"(41.5,53.2]",88528,11.334683575007217,8.487558386286548,11.39107416513789,104926.9308158311,107787.47415257499,107842.65949366888
IT,Male,62,3,Masters,Engineering,4,118314,4892,"(53.2,65]",123206,11.68109738615974,8.495356496807062,11.721613030194389,104926.9308158311,124879.84048123338,125562.28379766221
Graphic Designer,Female,57,2,Masters,Sales,5,133741,4925,"(53.2,65]",138666,11.803660372774573,8.502079553606189,11.839823442871426,96468.684640002175,110832.94480261556,110043.6200258305
Software Engineer,Male,50,3,PhD,Sales,1,119522,4650,"(41.5,53.2]",124172,11.69125573382771,8.444622498581403,11.729422980231321,104926.9308158311,113484.92959546112,113749.20092833332
Sales Associate,Male,40,2,High School,Administration,3,84592,4635,"(29.8,41.5]",89227,11.345594978475232,8.441391477999955,11.398938963349508,104926.9308158311,103989.17052398423,103904.96520389259
Sales Associate,Male,64,3,PhD,Sales,2,121589,5133,"(53.2,65]",126722,11.708401783896088,8.543445562560303,11.749750989751988,104926.9308158311,126778.99229552875,127531.13094255036
Manager,Female,28,1,High School,Engineering,4,104329,4962,"[18,29.8]",109291,11.555304646445313,8.509564164251746,11.601769328596834,96468.684640002175,83295.2434953326,83935.9287395734
Warehouse Associate,Male,24,1,College,Engineering,3,71371,5220,"[18,29.8]",76591,11.175646903356375,8.560252680876685,11.2462348553532,104926.9308158311,88795.95600962122,88154.18804478738
Data Scientist,Male,59,4,Masters,Sales,1,96582,6350,"(53.2,65]",102932,11.478147667434284,8.756210091886738,11.541823855012877,104926.9308158311,122031.1127597903,122609.01308032998
Data Scientist,Male,62,3,PhD,Sales,3,108778,4357,"(53.2,65]",113135,11.59706438707526,8.379539026117442,11.636337074885429,104926.9308158311,124879.84048123338,125562.28379766221
Driver,Male,63,3,PhD,Management,4,128520,6151,"(53.2,65]",134671,11.763839813229795,8.724369949208368,11.81059004597529,104926.9308158311,125829.41638838107,126546.70737010628
Sales Associate,Female,34,1,High School,Management,5,102745,6303,"(29.8,41.5]",109048,11.54000546937397,8.74878098951311,11.599543431250678,96468.684640002175,88992.69893821873,89337.52004017831
Manager,Female,62,4,Masters,Administration,3,146008,6235,"(53.2,65]",152243,11.891416693709857,8.737933858114136,11.933233207503674,96468.684640002175,115580.824338354,114544.94610966794
Marketing Associate,Female,44,2,PhD,Management,2,68364,4076,"(41.5,53.2]",72440,11.132601649268397,8.312871394342615,11.19051391199735,96468.684640002175,98488.4580096956,98340.17220785317
Driver,Male,31,2,High School,Administration,4,62753,5735,"(29.8,41.5]",68488,11.046961664616168,8.65434302956347,11.134413826422321,104926.9308158311,95442.98735965503,95045.1530518959
Data Scientist,Female,27,1,High School,Administration,5,96584,5293,"[18,29.8]",101877,11.478168375012224,8.574140471857987,11.531521482252302,96468.684640002175,82345.66758818491,83035.6635228059
Software Engineer,Male,32,1,College,Engineering,5,128680,4677,"(29.8,41.5]",133357,11.765083981352962,8.450412157725886,11.800785021670748,104926.9308158311,96392.56326680272,96029.57662433998
Manager,Male,55,2,College,Management,5,152710,6107,"(53.2,65]",158817,11.936295976947227,8.717190933223135,11.975507874962146,104926.9308158311,118232.80913119955,118671.31879055369
Software Engineer,Male,36,1,High School,Operations,5,109136,4572,"(29.8,41.5]",113708,11.600350089894501,8.427706024914702,11.641389037861503,104926.9308158311,100190.86689539347,99967.27091411628
Data Scientist,Female,53,2,PhD,Operations,2,102265,4760,"(41.5,53.2]",107025,11.535322762412267,8.468002947225466,11.580817731013147,96468.684640002175,107034.64117402481,106442.55915876056
Marketing Associate,Female,33,1,High School,Management,5,81249,4845,"(29.8,41.5]",86094,11.305273792423936,8.485702524324866,11.363195001576461,96468.684640002175,88043.12303107104,88437.25482341083
IT,Female,56,3,Masters,Management,2,101791,6083,"(53.2,65]",107874,11.530676970545883,8.713253274320705,11.58871915835435,96468.684640002175,109883.36889546787,109143.354809063
Marketing Associate,Female,62,4,College,Sales,1,77584,4524,"(53.2,65]",82108,11.259116499345133,8.41715183723601,11.315790732837069,96468.684640002175,115580.824338354,114544.94610966794
Driver,Female,36,1,Masters,Administration,3,88175,5004,"(29.8,41.5]",93179,11.387078755104254,8.517992871586802,11.44227765339648,96468.684640002175,90891.8507525141,91138.05047371327
Data Scientist,Female,21,1,PhD,Engineering,2,65816,6817,"[18,29.8]",72633,11.094618248848766,8.827174771362785,11.193174642992942,96468.684640002175,76648.21214529878,77634.07222220098
IT,Male,33,2,Masters,Sales,1,84878,5009,"(29.8,41.5]",89887,11.34897021033354,8.518991573357617,11.406308604886588,104926.9308158311,97342.13917395042,97014.00019678407
Marketing Associate,Female,28,1,Masters,Engineering,5,73685,4439,"[18,29.8]",78124,11.207554529647362,8.398184404834035,11.266052586956782,96468.684640002175,83295.2434953326,83935.9287395734
IT,Female,27,1,Masters,Administration,2,55560,4449,"[18,29.8]",60009,10.92521879686828,8.400434630806041,11.002249829955362,96468.684640002175,82345.66758818491,83035.6635228059
Software Engineer,Male,36,2,Masters,Administration,2,94745,5930,"(29.8,41.5]",100675,11.458944351103716,8.68777949199177,11.519652785719655,104926.9308158311,100190.86689539347,99967.27091411628
Data Scientist,Female,43,2,PhD,Sales,3,106452,5346,"(41.5,53.2]",111798,11.575449458308587,8.584103896698863,11.624448950455468,96468.684640002175,97538.88210254791,97439.90699108569
Sales Associate,Male,46,2,College,Management,2,95505,4549,"(41.5,53.2]",100054,11.466933881119235,8.422662707570003,11.513465319222695,104926.9308158311,109686.62596687036,109811.50663855702
Software Engineer,Male,25,1,High School,Engineering,4,103181,4566,"[18,29.8]",107747,11.544240006552412,8.42639282708974,11.587541165351015,104926.9308158311,89745.5319167689,89138.61161723147
Software Engineer,Male,40,2,Masters,Sales,1,120096,4690,"(29.8,41.5]",124786,11.696046701934748,8.453187861440325,11.734355549137696,104926.9308158311,103989.17052398423,103904.96520389259
Warehouse Associate,Female,47,2,College,Administration,2,87575,4422,"(41.5,53.2]",91997,11.380250848065687,8.394347361417392,11.42951124680385,96468.684640002175,101337.18573113868,101040.96785815564
Sales Associate,Male,51,3,High School,Management,2,98499,6274,"(41.5,53.2]",104773,11.497801674824382,8.744169388750624,11.559551384088058,104926.9308158311,114434.50550260881,114733.6245007774
Driver,Female,60,2,PhD,Sales,3,113140,4079,"(53.2,65]",117219,11.636381268897146,8.313607139317558,11.671799259026619,96468.684640002175,113681.67252405862,112744.41567613297
Manager,Male,56,2,PhD,Administration,4,152081,4621,"(53.2,65]",156702,11.932168552627278,8.438366410870266,11.962101191504527,104926.9308158311,119182.38503834725,119655.74236299776
Data Scientist,Female,40,1,Masters,Management,5,100505,4626,"(29.8,41.5]",105131,11.517962756487497,8.439447842791385,11.562962470557359,96468.684640002175,94690.15438110486,94739.11134078323
IT,Female,60,3,Masters,Management,2,104589,4536,"(53.2,65]",109125,11.557793662559092,8.419800845407588,11.600249293141903,96468.684640002175,113681.67252405862,112744.41567613297
Manager,Male,36,2,Masters,Sales,3,134450,5214,"(29.8,41.5]",139664,11.80894766169701,8.559102594493448,11.846994816975132,104926.9308158311,100190.86689539347,99967.27091411628
IT,Female,48,3,High School,Management,1,61081,6337,"(41.5,53.2]",67418,11.019956131169735,8.754160749323518,11.118667323560146,96468.684640002175,102286.76163828636,101941.23307492312
